Insurance	HaveEmail	HaveFitbit	Gdr_Cd	AgeBand	MbrCnt	Age	Female	HasEmail	HasFitbit	IP Admit	ER Visit	PMPM	Med	Ip	Op	Dr	Er	Rx	Charlson	AIDS_HIV	AMI	Angina	Cancer	CEVD	CHF	COPD	Dementia	Diabetes	HTN	Liver	Paralysis	PVD	Renal_Failure	Rheumatic	Ulcers	Depression	Skin
NULL	NULL	NULL	F	65+	1286042	75.059782	1.000000	0.301238	0.023965	0.045608	0.104089	185.760891	158.647651	46.165265	59.324630	47.230247	5.927508	27.113239	0.646662	0.000115	0.005195	0.033096	0.031428	0.026632	0.020772	0.048749	0.013829	0.062165	0.183830	0.011187	0.001846	0.029177	0.023699	0.011591	0.002719	0.028138	0.007164
Other	No	No	M	65+	490366	75.611125	0.000000	0.000000	0.000000	0.022509	0.044085	77.083601	69.142791	25.008473	24.878967	17.016946	2.238404	7.940810	0.326461	0.000169	0.004751	0.031244	0.018253	0.013542	0.013704	0.019673	0.004951	0.037198	0.082401	0.004747	0.001113	0.018031	0.015005	0.002094	0.001142	0.006168	0.003346
UHC-FI	No	No	M	65+	19481	68.951337	0.000000	0.000000	0.000000	0.089471	0.195729	772.099096	639.256160	229.379621	241.742063	142.762955	25.371519	132.842935	1.523176	0.001180	0.021713	0.131820	0.079616	0.048816	0.047892	0.088958	0.009445	0.189928	0.468559	0.029361	0.002874	0.063703	0.054514	0.008469	0.005441	0.027513	0.014167
Uni-ASO	No	No	M	65+	179985	75.665972	0.000000	0.000000	0.000000	0.096824	0.193893	311.616915	294.535915	104.724786	108.532899	71.423180	9.855049	17.080999	1.362082	0.000950	0.020201	0.132049	0.076734	0.058954	0.059988	0.079084	0.024029	0.145362	0.345778	0.018996	0.004705	0.076517	0.063505	0.008978	0.004805	0.026302	0.014540
NULL	No	No	M	65+	689832	75.437361	0.000000	0.000000	0.000000	0.043790	0.087454	157.903389	144.050537	51.578848	52.829487	34.763243	4.878957	13.852851	0.630462	0.000401	0.009261	0.060385	0.035244	0.026387	0.026745	0.037130	0.010056	0.069732	0.162024	0.009160	0.002100	0.034580	0.028775	0.004070	0.002219	0.012024	0.006572
Other	Yes	No	M	65+	177264	73.182417	0.000000	1.000000	0.000000	0.047358	0.084811	341.763280	276.934357	90.781083	106.664737	71.844316	7.644219	64.828922	0.798089	0.001015	0.010340	0.076355	0.046788	0.029374	0.023952	0.044227	0.005268	0.094700	0.222397	0.015005	0.001997	0.036933	0.030214	0.005889	0.003097	0.018328	0.007666
UHC-FI	Yes	No	M	65+	31260	68.417018	0.000000	1.000000	0.000000	0.106973	0.186148	1183.228667	905.066230	305.824151	356.536829	216.053684	26.651564	278.162436	1.808605	0.002239	0.026551	0.176775	0.105342	0.060076	0.049744	0.097696	0.005534	0.217850	0.545297	0.037140	0.003742	0.072264	0.061548	0.015419	0.005918	0.036180	0.016410
Uni-ASO	Yes	No	M	65+	185691	72.516654	0.000000	1.000000	0.000000	0.091076	0.169593	451.751499	394.545090	127.082260	150.006960	106.292149	11.163720	57.206408	1.457453	0.001734	0.019107	0.139759	0.090117	0.057024	0.050201	0.080510	0.016134	0.159426	0.395183	0.023776	0.004028	0.070956	0.058204	0.010996	0.004986	0.031929	0.014254
NULL	Yes	No	M	65+	394215	72.490935	0.000000	1.000000	0.000000	0.072678	0.132782	460.297659	382.142573	124.932620	146.894719	99.505966	10.809266	78.155085	1.188806	0.001450	0.015755	0.114183	0.071841	0.044833	0.038362	0.065558	0.010408	0.134954	0.329391	0.020892	0.003092	0.055761	0.045883	0.009050	0.004210	0.026150	0.011463
NULL	NULL	No	M	65+	1084047	74.365890	0.000000	0.363651	0.000000	0.054295	0.103938	267.869430	230.632993	78.254036	87.036422	58.307013	7.035521	37.236436	0.833504	0.000783	0.011623	0.079949	0.048553	0.033095	0.030970	0.047468	0.010184	0.093450	0.222887	0.013426	0.002461	0.042283	0.034996	0.005881	0.002943	0.017161	0.008351
Other	Yes	Yes	M	65+	11552	71.765581	0.000000	1.000000	1.000000	0.050467	0.086391	417.451993	341.935030	108.474020	137.501914	87.207538	8.751556	75.516962	0.848987	0.000519	0.012032	0.085959	0.052891	0.031250	0.024497	0.045966	0.004587	0.097905	0.246623	0.016966	0.001990	0.035231	0.029259	0.007184	0.002770	0.019044	0.007358
UHC-FI	Yes	Yes	M	65+	2446	68.123466	0.000000	1.000000	1.000000	0.106704	0.162714	1183.029581	896.221511	338.138093	324.175185	210.406982	23.501249	286.808070	1.738143	0.002452	0.018806	0.192968	0.098937	0.061324	0.054783	0.082583	0.005723	0.212183	0.563368	0.026982	0.003679	0.065821	0.057645	0.011038	0.006541	0.031479	0.015126
Uni-ASO	Yes	Yes	M	65+	14234	70.993958	0.000000	1.000000	1.000000	0.080581	0.141913	504.822490	444.273579	128.298204	180.881803	124.212116	10.881454	60.548911	1.354468	0.000772	0.019249	0.141421	0.090347	0.051636	0.041731	0.072080	0.012786	0.143389	0.392932	0.024940	0.003161	0.058521	0.047772	0.009062	0.004285	0.027047	0.011310
NULL	Yes	Yes	M	65+	28232	71.060994	0.000000	1.000000	1.000000	0.070522	0.120997	527.831507	441.555023	138.366899	175.546408	116.538404	11.103310	86.276484	1.180876	0.000814	0.016258	0.123193	0.075765	0.044134	0.035810	0.062305	0.008819	0.130738	0.347832	0.021854	0.002727	0.049624	0.041052	0.008465	0.003860	0.024156	0.010024
NULL	NULL	Yes	M	65+	28232	71.060994	0.000000	1.000000	1.000000	0.070522	0.120997	527.831507	441.555023	138.366899	175.546408	116.538404	11.103310	86.276484	1.180876	0.000814	0.016258	0.123193	0.075765	0.044134	0.035810	0.062305	0.008819	0.130738	0.347832	0.021854	0.002727	0.049624	0.041052	0.008465	0.003860	0.024156	0.010024
NULL	NULL	NULL	M	65+	1112279	74.282004	0.000000	0.379803	0.025382	0.054707	0.104371	274.467819	235.986642	79.779828	89.282993	59.785049	7.138770	38.481177	0.842321	0.000783	0.011740	0.081047	0.049243	0.033375	0.031092	0.047845	0.010149	0.094397	0.226059	0.013640	0.002467	0.042469	0.035150	0.005947	0.002966	0.017339	0.008393
NULL	NULL	NULL	NULL	65+	2398321	74.699069	0.536225	0.337674	0.024622	0.049828	0.104219	226.900861	194.515467	61.754826	73.218541	53.052838	6.489260	32.385394	0.737404	0.000425	0.008230	0.055334	0.039690	0.029759	0.025558	0.048330	0.012122	0.077113	0.203415	0.012325	0.002134	0.035342	0.029010	0.008973	0.002834	0.023129	0.007734
NULL	NULL	NULL	NULL	NULL	14196324	47.736074	0.505842	0.494660	0.049827	0.045594	0.157181	404.464280	355.320937	94.408459	135.483558	100.150306	25.278612	49.143343	0.574480	0.001815	0.004088	0.023025	0.022993	0.011954	0.009682	0.053994	0.002349	0.062585	0.164156	0.017142	0.001395	0.012942	0.011571	0.008675	0.002428	0.052912	0.008662
Other	NULL	No	F	18-44	903600	31.818597	1.000000	0.400723	0.000000	0.065476	0.201451	385.688667	341.560043	97.883883	113.068496	95.805744	34.801919	44.128623	0.269602	0.000449	0.000403	0.001770	0.007672	0.002775	0.001522	0.049363	0.000116	0.019559	0.043418	0.009205	0.000760	0.002048	0.001837	0.006673	0.001440	0.069415	0.006882
Other	NULL	No	F	45-64	802563	54.475416	1.000000	0.491289	0.000000	0.041473	0.161512	587.310679	497.727672	114.685768	204.157363	151.181068	27.703471	89.583007	0.787091	0.000718	0.003401	0.018321	0.038004	0.014428	0.008627	0.075576	0.000650	0.087413	0.227582	0.026191	0.001552	0.012852	0.011085	0.019048	0.003486	0.075475	0.009427
Other	NULL	No	F	65+	820373	75.593633	1.000000	0.221167	0.000000	0.022158	0.049912	92.882947	78.801272	23.594671	28.922839	23.477903	2.805856	14.081675	0.317751	0.000071	0.002600	0.016747	0.015201	0.013002	0.010142	0.023887	0.006292	0.032446	0.088637	0.005448	0.000886	0.014536	0.011771	0.005687	0.001333	0.013613	0.003549
Other	NULL	No	F	NULL	2526536	53.229486	1.000000	0.371190	0.000000	0.043786	0.139559	354.659804	305.848760	79.099155	114.680873	89.910866	22.157865	48.811043	0.449618	0.000412	0.002069	0.011890	0.019752	0.009798	0.006578	0.049418	0.002291	0.045297	0.116601	0.013381	0.001052	0.009535	0.008000	0.010284	0.002055	0.053221	0.006608
UHC-FI	NULL	No	F	18-44	581887	32.265450	1.000000	0.526246	0.000000	0.074407	0.225165	415.599521	350.171651	101.503522	114.943546	96.181745	37.542836	65.427869	0.306909	0.000421	0.000474	0.001923	0.008635	0.002912	0.001665	0.054792	0.000123	0.021751	0.050874	0.010527	0.000830	0.002062	0.002146	0.007458	0.001634	0.080807	0.008017
UHC-FI	NULL	No	F	45-64	497215	54.085033	1.000000	0.591991	0.000000	0.043242	0.184674	652.864139	513.871324	116.959206	215.482058	150.203275	31.226784	138.992814	0.868658	0.000732	0.003660	0.020069	0.041969	0.014695	0.008973	0.083336	0.000635	0.093480	0.256947	0.029423	0.001494	0.013223	0.011998	0.020695	0.003797	0.084740	0.010798
UHC-FI	NULL	No	F	65+	40586	68.684423	1.000000	0.582072	0.000000	0.086384	0.213891	894.392912	685.114362	195.266359	270.291158	191.628868	27.927975	209.278550	1.532412	0.000418	0.009732	0.065712	0.079313	0.048046	0.031833	0.121618	0.010397	0.166042	0.473562	0.034519	0.003079	0.045532	0.044079	0.029763	0.006061	0.074262	0.014364
UHC-FI	NULL	No	F	NULL	1119688	43.274878	1.000000	0.557465	0.000000	0.061002	0.206776	538.315702	435.005924	111.765538	165.220225	123.630581	34.389578	103.309777	0.600784	0.000559	0.002224	0.012293	0.026000	0.009781	0.006004	0.069890	0.000723	0.058834	0.157705	0.019788	0.001206	0.008594	0.008041	0.014145	0.002755	0.082316	0.009482
Uni-ASO	NULL	No	F	18-44	1470720	31.756835	1.000000	0.447070	0.000000	0.077121	0.237765	418.832648	401.572930	115.607912	130.072281	113.015304	42.877431	17.259717	0.301800	0.000480	0.000457	0.001854	0.008134	0.002914	0.001754	0.054262	0.000114	0.021823	0.049757	0.010330	0.000888	0.002192	0.002220	0.007280	0.001737	0.078751	0.007839
Uni-ASO	NULL	No	F	45-64	1247990	54.357676	1.000000	0.535935	0.000000	0.046060	0.178525	620.268474	584.534878	130.664328	244.271887	176.699118	32.899543	35.733595	0.856847	0.000737	0.003677	0.019337	0.042009	0.015048	0.009030	0.081842	0.000766	0.091660	0.250063	0.028516	0.001820	0.013130	0.012229	0.021022	0.004038	0.084248	0.010452
Uni-ASO	NULL	No	F	65+	394262	74.917892	1.000000	0.384315	0.000000	0.090026	0.205310	290.361496	257.683246	74.958471	95.551302	77.311357	9.862114	32.678249	1.223811	0.000169	0.010140	0.063224	0.058831	0.052569	0.041969	0.091418	0.030066	0.112110	0.345998	0.020214	0.003781	0.057925	0.046550	0.021465	0.005174	0.052419	0.013945
Uni-ASO	NULL	No	F	NULL	3112972	46.283913	1.000000	0.474748	0.000000	0.066303	0.209905	483.317199	456.698529	116.495722	171.482758	134.024183	34.695864	26.618669	0.641092	0.000543	0.002974	0.016636	0.028135	0.014067	0.009764	0.070025	0.004169	0.061255	0.167579	0.018873	0.001628	0.013636	0.011847	0.014586	0.003095	0.077620	0.009660
NULL	NULL	No	F	NULL	6759196	48.381657	1.000000	0.449741	0.000000	0.057008	0.183092	444.336768	396.718567	101.733596	149.213232	115.813219	29.958518	47.618200	0.562844	0.000497	0.002512	0.014143	0.024648	0.011761	0.007950	0.062300	0.002896	0.054889	0.146888	0.016971	0.001343	0.011268	0.009778	0.012905	0.002650	0.069278	0.008490
Other	NULL	Yes	F	18-44	56842	34.420534	1.000000	1.000000	1.000000	0.076967	0.173498	544.042755	459.301931	113.322644	164.445744	149.967859	31.565682	84.740823	0.391717	0.000193	0.000527	0.001812	0.012631	0.004204	0.002040	0.075630	0.000105	0.026564	0.066148	0.012138	0.000668	0.002568	0.002709	0.010837	0.001794	0.101351	0.008286
Other	NULL	Yes	F	45-64	53167	53.954765	1.000000	1.000000	1.000000	0.037955	0.146463	738.950133	604.348175	109.415074	261.502006	207.312936	26.118157	134.601958	0.914147	0.000695	0.002915	0.019109	0.050820	0.014520	0.008050	0.095284	0.000620	0.087215	0.262192	0.030676	0.001053	0.012488	0.010814	0.023905	0.004288	0.096262	0.010532
Other	NULL	Yes	F	65+	14429	71.909765	1.000000	1.000000	1.000000	0.029246	0.061196	259.581697	210.165956	53.664526	80.473978	70.110988	5.916462	49.415740	0.536489	0.000069	0.003118	0.023771	0.032573	0.016771	0.009286	0.043731	0.004158	0.051562	0.163351	0.012682	0.000693	0.016217	0.011989	0.013999	0.002841	0.026682	0.005059
Other	NULL	Yes	F	NULL	124438	47.113671	1.000000	1.000000	1.000000	0.054766	0.148925	594.334080	492.385802	104.735551	196.176901	165.209272	26.264076	101.948278	0.631716	0.000393	0.001848	0.011748	0.031260	0.010069	0.005448	0.080329	0.000795	0.055376	0.161180	0.020122	0.000835	0.008389	0.007248	0.016787	0.002981	0.090518	0.008871
UHC-FI	NULL	Yes	F	18-44	45791	33.935118	1.000000	1.000000	1.000000	0.072241	0.155292	498.308351	391.981904	110.412794	134.897397	119.890013	26.781699	106.326447	0.368860	0.000218	0.000480	0.001768	0.011727	0.002991	0.001768	0.067873	0.000109	0.022908	0.063353	0.012120	0.000698	0.002489	0.002838	0.010285	0.001572	0.100696	0.007534
UHC-FI	NULL	Yes	F	45-64	38806	53.901870	1.000000	1.000000	1.000000	0.035844	0.137916	720.603037	546.220289	109.149512	235.530445	177.924973	23.615357	174.382747	0.863526	0.000309	0.003195	0.019069	0.049193	0.013142	0.007266	0.088723	0.000669	0.078286	0.254934	0.026903	0.000953	0.012266	0.010153	0.024171	0.003221	0.093568	0.009740
UHC-FI	NULL	Yes	F	65+	2304	67.631944	1.000000	1.000000	1.000000	0.061631	0.164062	965.404546	739.447148	202.174878	300.798437	214.097231	22.376600	225.957397	1.376736	0.000000	0.004340	0.062934	0.088541	0.044270	0.023871	0.110243	0.005642	0.120659	0.435763	0.032552	0.001736	0.037326	0.034722	0.026909	0.005208	0.073350	0.012586
UHC-FI	NULL	Yes	F	NULL	86901	43.744755	1.000000	1.000000	1.000000	0.055707	0.147765	609.959048	470.070012	112.281552	184.234022	148.303473	25.250964	139.889035	0.616477	0.000253	0.001795	0.011116	0.030494	0.008619	0.004810	0.078307	0.000506	0.050229	0.158778	0.019263	0.000840	0.007778	0.006950	0.016927	0.002405	0.096788	0.008653
Uni-ASO	NULL	Yes	F	18-44	98693	34.524211	1.000000	1.000000	1.000000	0.080917	0.168704	501.682214	471.059684	125.693673	163.776049	149.812269	31.777690	30.622530	0.371145	0.000354	0.000395	0.002087	0.011875	0.002908	0.001945	0.068930	0.000151	0.025300	0.064249	0.012635	0.000658	0.002543	0.002624	0.009585	0.002087	0.094677	0.008065
Uni-ASO	NULL	Yes	F	45-64	97789	54.164149	1.000000	1.000000	1.000000	0.038163	0.137070	679.241054	627.588709	114.327761	274.194512	213.249151	25.817283	51.652344	0.864417	0.000419	0.003037	0.018979	0.051774	0.013764	0.007567	0.086768	0.000511	0.079978	0.251316	0.027988	0.001124	0.010931	0.010532	0.022701	0.003906	0.086686	0.010062
Uni-ASO	NULL	Yes	F	65+	14088	70.751206	1.000000	1.000000	1.000000	0.064806	0.143952	422.310815	372.243963	91.960876	146.931165	121.816626	11.535295	50.066852	1.089579	0.000354	0.007098	0.052739	0.060973	0.039963	0.025908	0.087521	0.019449	0.097103	0.333830	0.020513	0.001277	0.042092	0.030309	0.021720	0.004542	0.055650	0.008446
Uni-ASO	NULL	Yes	F	NULL	210570	46.068760	1.000000	1.000000	1.000000	0.059984	0.152357	578.830512	537.140802	118.158465	213.927544	177.399421	27.655370	41.689710	0.648287	0.000384	0.002070	0.013320	0.033689	0.010428	0.006159	0.078458	0.001609	0.055496	0.169159	0.020292	0.000916	0.009084	0.008149	0.016488	0.003096	0.088355	0.009018
NULL	NULL	Yes	F	NULL	421909	45.898269	1.000000	1.000000	1.000000	0.057564	0.150399	589.814715	510.126110	112.989032	202.576160	167.811134	26.749783	79.688604	0.636848	0.000360	0.001948	0.012403	0.032315	0.009950	0.005671	0.078979	0.001142	0.054376	0.164668	0.020030	0.000876	0.008610	0.007636	0.016667	0.002920	0.090730	0.008900
NULL	NULL	NULL	F	NULL	7181105	48.235751	1.000000	0.482070	0.058752	0.057041	0.181171	452.883984	403.381562	102.394883	152.348446	118.868235	29.769996	49.502421	0.567192	0.000489	0.002479	0.014040	0.025098	0.011655	0.007817	0.063280	0.002793	0.054859	0.147933	0.017151	0.001316	0.011112	0.009653	0.013126	0.002666	0.070538	0.008514
Other	NULL	No	M	18-44	930072	31.879069	0.000000	0.381596	0.000000	0.015599	0.128665	208.346953	172.552398	36.673118	65.314459	49.757968	20.806851	35.794554	0.228445	0.002046	0.000766	0.002821	0.003959	0.002089	0.001840	0.031924	0.000069	0.020604	0.058461	0.009389	0.000755	0.001998	0.002424	0.001455	0.001137	0.035000	0.006748
Other	NULL	No	M	45-64	798400	54.388053	0.000000	0.507250	0.000000	0.042474	0.129820	517.228216	427.885666	130.435850	165.722101	110.245628	21.482085	89.342550	0.810175	0.003895	0.008390	0.043904	0.026654	0.014942	0.014198	0.051608	0.000616	0.112419	0.280511	0.024695	0.001717	0.017947	0.016595	0.006004	0.002801	0.034912	0.010130
Other	NULL	No	M	65+	667630	74.966273	0.000000	0.265512	0.000000	0.029107	0.054898	147.359321	124.314015	42.471912	46.594098	31.574289	3.673715	23.045305	0.451684	0.000393	0.006235	0.043221	0.025830	0.017746	0.016425	0.026192	0.005035	0.052466	0.119572	0.007471	0.001348	0.023050	0.019043	0.003102	0.001661	0.009397	0.004493
Other	NULL	No	M	NULL	2396102	51.384701	0.000000	0.391120	0.000000	0.028318	0.108496	294.275527	244.190705	69.531324	93.554988	64.846382	16.258009	50.084822	0.484483	0.002201	0.004830	0.027767	0.017615	0.010734	0.010022	0.036886	0.001635	0.060075	0.149477	0.013955	0.001241	0.013178	0.011777	0.003430	0.001837	0.027837	0.007247
UHC-FI	NULL	No	M	18-44	647438	32.329373	0.000000	0.476459	0.000000	0.017302	0.149934	230.108897	176.769342	41.066032	64.034885	47.867911	23.800513	53.339554	0.260039	0.002403	0.000969	0.003220	0.004411	0.002134	0.002119	0.035430	0.000089	0.023194	0.067933	0.010902	0.000729	0.002083	0.002826	0.001725	0.001283	0.038958	0.007974
UHC-FI	NULL	No	M	45-64	537482	54.067619	0.000000	0.578765	0.000000	0.046593	0.150265	580.925915	448.956672	144.924964	172.093997	107.241821	24.695888	131.969242	0.880028	0.004539	0.009834	0.049473	0.028030	0.015786	0.015620	0.056282	0.000507	0.120139	0.312043	0.027208	0.001728	0.019075	0.017016	0.006305	0.003053	0.035725	0.011172
UHC-FI	NULL	No	M	65+	50741	68.622159	0.000000	0.616069	0.000000	0.100254	0.189826	1025.383627	803.013729	276.474791	312.463657	187.915163	26.160116	222.369898	1.699020	0.001832	0.024694	0.159515	0.095465	0.055753	0.049033	0.094341	0.007035	0.207130	0.515835	0.034153	0.003409	0.068977	0.058847	0.012751	0.005735	0.032853	0.015549
UHC-FI	NULL	No	M	NULL	1235661	43.275294	0.000000	0.526693	0.000000	0.033449	0.151716	415.362674	320.880111	95.908891	121.239371	79.444974	24.286874	94.482562	0.588809	0.003309	0.005800	0.029757	0.018424	0.010274	0.009918	0.046919	0.000556	0.072916	0.192508	0.018950	0.001273	0.012221	0.011299	0.004170	0.002236	0.037301	0.009676
Uni-ASO	NULL	No	M	18-44	1515357	31.659379	0.000000	0.487091	0.000000	0.017657	0.142407	222.023190	205.826796	44.653506	78.253154	58.510201	24.409933	16.196393	0.260573	0.003094	0.000848	0.002877	0.004356	0.002173	0.002070	0.035819	0.000103	0.023279	0.063942	0.010614	0.000882	0.002149	0.003032	0.001658	0.001228	0.039976	0.007493
Uni-ASO	NULL	No	M	45-64	1216970	54.206582	0.000000	0.627234	0.000000	0.046979	0.137338	538.067371	501.023057	147.410350	198.293015	130.987840	24.331850	37.044313	0.884499	0.005557	0.008992	0.046305	0.029773	0.015800	0.015003	0.054854	0.000718	0.119122	0.304280	0.027059	0.002048	0.018471	0.017966	0.006484	0.003122	0.039583	0.010844
Uni-ASO	NULL	No	M	65+	365676	74.066742	0.000000	0.507801	0.000000	0.093905	0.181554	382.777536	345.320773	116.077956	129.593510	89.129712	10.519595	37.456762	1.410512	0.001348	0.019645	0.135964	0.083530	0.057974	0.055018	0.079808	0.020020	0.152503	0.370866	0.021423	0.004361	0.073693	0.060813	0.010003	0.004897	0.029159	0.014395
Uni-ASO	NULL	No	M	NULL	3098003	45.522059	0.000000	0.544587	0.000000	0.038175	0.145036	365.147742	338.252295	93.449522	131.467707	90.595365	22.739699	26.895447	0.641400	0.003856	0.006266	0.035646	0.023686	0.014112	0.013400	0.048488	0.002696	0.076181	0.194580	0.018350	0.001751	0.017005	0.015719	0.004539	0.002405	0.038545	0.009624
NULL	NULL	No	M	NULL	6729766	47.196894	0.000000	0.486660	0.000000	0.033798	0.133253	349.134047	301.572373	85.385127	116.091021	79.380221	20.716002	47.561674	0.575875	0.003166	0.005669	0.031759	0.020558	0.012205	0.011558	0.044069	0.001925	0.069847	0.178141	0.016895	0.001482	0.014764	0.013504	0.004076	0.002172	0.034504	0.008787
Other	NULL	Yes	M	18-44	30271	35.243236	0.000000	1.000000	1.000000	0.017409	0.113309	348.902121	271.930178	55.720678	110.719372	86.220260	19.269867	76.971942	0.374764	0.002576	0.001651	0.005450	0.007399	0.003336	0.003402	0.045984	0.000099	0.035975	0.106934	0.017706	0.000825	0.003633	0.004063	0.002213	0.001585	0.053979	0.007564
Other	NULL	Yes	M	45-64	35962	54.144040	0.000000	1.000000	1.000000	0.049441	0.134558	723.846254	582.534233	164.683168	234.006819	160.764434	23.079810	141.312020	1.022815	0.004198	0.011150	0.064985	0.037928	0.017268	0.016795	0.067015	0.000583	0.132945	0.363439	0.030893	0.001529	0.022440	0.019965	0.007174	0.003309	0.048773	0.010844
Other	NULL	Yes	M	65+	11552	71.765581	0.000000	1.000000	1.000000	0.050467	0.086391	417.451993	341.935030	108.474020	137.501914	87.207538	8.751556	75.516962	0.848987	0.000519	0.012032	0.085959	0.052891	0.031250	0.024497	0.045966	0.004587	0.097905	0.246623	0.016966	0.001990	0.035231	0.029259	0.007184	0.002770	0.019044	0.007358
Other	NULL	Yes	M	NULL	77785	49.405566	0.000000	1.000000	1.000000	0.037127	0.119136	532.428881	425.926952	113.931331	171.695847	120.830566	19.469207	106.501928	0.744802	0.003021	0.007585	0.044931	0.028270	0.013922	0.012727	0.055704	0.000989	0.090004	0.246268	0.023693	0.001324	0.017021	0.015157	0.005245	0.002558	0.046384	0.009050
UHC-FI	NULL	Yes	M	18-44	23737	34.982895	0.000000	1.000000	1.000000	0.016219	0.109660	321.291779	227.968361	46.052729	93.293015	69.539419	19.083196	93.323417	0.362682	0.003328	0.001390	0.004086	0.006993	0.002317	0.003665	0.045835	0.000168	0.033618	0.101318	0.015587	0.000926	0.002569	0.004128	0.003075	0.001558	0.051859	0.008130
UHC-FI	NULL	Yes	M	45-64	25616	54.116216	0.000000	1.000000	1.000000	0.048797	0.128396	741.789524	555.224236	163.600712	224.206529	144.621776	22.795217	186.565288	0.972029	0.004255	0.011516	0.067731	0.035368	0.017137	0.017879	0.061172	0.000780	0.122150	0.353294	0.029707	0.001288	0.021158	0.017957	0.006948	0.002888	0.043215	0.011633
UHC-FI	NULL	Yes	M	65+	2446	68.123466	0.000000	1.000000	1.000000	0.106704	0.162714	1183.029581	896.221511	338.138093	324.175185	210.406982	23.501249	286.808070	1.738143	0.002452	0.018806	0.192968	0.098937	0.061324	0.054783	0.082583	0.005723	0.212183	0.563368	0.026982	0.003679	0.065821	0.057645	0.011038	0.006541	0.031479	0.015126
UHC-FI	NULL	Yes	M	NULL	51799	46.009768	0.000000	1.000000	1.000000	0.036603	0.121430	569.931345	421.360776	117.975931	168.935757	113.321572	21.127515	148.570569	0.728971	0.003745	0.007220	0.044479	0.025367	0.012432	0.013108	0.055155	0.000733	0.085831	0.247746	0.023108	0.001235	0.014749	0.013494	0.005366	0.002451	0.046622	0.010193
Uni-ASO	NULL	Yes	M	18-44	65726	35.400739	0.000000	1.000000	1.000000	0.015321	0.108039	262.927178	237.339176	41.069684	96.247497	80.588583	19.433410	25.588002	0.346324	0.002708	0.001338	0.004579	0.006633	0.003119	0.002845	0.044122	0.000091	0.034217	0.100082	0.015701	0.000745	0.003697	0.003925	0.002449	0.001475	0.043939	0.007470
Uni-ASO	NULL	Yes	M	45-64	75909	54.053906	0.000000	1.000000	1.000000	0.042959	0.117877	588.921515	541.890316	142.591977	224.824417	153.039225	21.434694	47.031199	0.911696	0.004373	0.009985	0.055342	0.034304	0.015795	0.014306	0.058069	0.000461	0.115006	0.330421	0.027203	0.001567	0.018574	0.016598	0.006389	0.002885	0.041062	0.010670
Uni-ASO	NULL	Yes	M	65+	14234	70.993958	0.000000	1.000000	1.000000	0.080581	0.141913	504.822490	444.273579	128.298204	180.881803	124.212116	10.881454	60.548911	1.354468	0.000772	0.019249	0.141421	0.090347	0.051636	0.041731	0.072080	0.012786	0.143389	0.392932	0.024940	0.003161	0.058521	0.047772	0.009062	0.004285	0.027047	0.011310
Uni-ASO	NULL	Yes	M	NULL	155869	47.735309	0.000000	1.000000	1.000000	0.034740	0.115924	443.778033	404.554445	98.477292	166.593943	119.856129	19.627079	39.223588	0.713727	0.003342	0.007185	0.041797	0.027754	0.013723	0.011978	0.053467	0.001430	0.083531	0.239001	0.022146	0.001366	0.015949	0.014101	0.004972	0.002418	0.040995	0.009379
NULL	NULL	Yes	M	NULL	285453	47.877328	0.000000	1.000000	1.000000	0.035729	0.117798	490.827185	413.428100	106.226737	168.409146	118.935883	19.856332	77.399084	0.724961	0.003328	0.007300	0.043138	0.027461	0.013543	0.012387	0.054383	0.001184	0.085712	0.242568	0.022742	0.001331	0.016023	0.014279	0.005118	0.002462	0.043485	0.009437
NULL	NULL	NULL	M	NULL	7015219	47.224581	0.000000	0.507548	0.040690	0.033876	0.132624	354.899616	306.123842	86.233183	118.219873	80.989762	20.681022	48.775774	0.581941	0.003173	0.005735	0.032222	0.020839	0.012259	0.011592	0.044489	0.001895	0.070493	0.180762	0.017133	0.001475	0.014815	0.013535	0.004119	0.002184	0.034869	0.008814
Other	No	NULL	F	18-44	541506	30.369580	1.000000	0.000000	0.000000	0.049197	0.180792	268.860288	245.606336	70.607961	78.508278	66.167901	30.322194	23.253951	0.192422	0.000260	0.000299	0.001213	0.004845	0.001929	0.001095	0.038496	0.000105	0.012705	0.027763	0.006369	0.000655	0.001403	0.001168	0.004064	0.001133	0.053325	0.005630
UHC-FI	No	NULL	F	18-44	275671	30.829833	1.000000	0.000000	0.000000	0.066227	0.225355	331.412406	294.115937	87.358909	92.651826	77.648118	36.457082	37.296468	0.240072	0.000275	0.000362	0.001316	0.006119	0.002423	0.001291	0.046573	0.000141	0.015888	0.036409	0.008412	0.000772	0.001621	0.001385	0.004795	0.001454	0.065654	0.007178
Uni-ASO	No	NULL	F	18-44	813204	30.027295	1.000000	0.000000	0.000000	0.065118	0.232781	340.613421	331.856886	94.249411	105.680248	91.029803	40.897422	8.756535	0.250879	0.000355	0.000332	0.001422	0.006104	0.002361	0.001400	0.048729	0.000100	0.016805	0.037277	0.008149	0.000889	0.001760	0.001704	0.005414	0.001430	0.070527	0.007203
NULL	No	NULL	F	18-44	1630381	30.276676	1.000000	0.000000	0.000000	0.060018	0.214258	315.225978	296.828708	85.232194	94.452601	80.509678	36.634233	18.397269	0.229636	0.000310	0.000326	0.001335	0.005688	0.002228	0.001280	0.044966	0.000109	0.015288	0.033970	0.007602	0.000791	0.001618	0.001472	0.004861	0.001335	0.063989	0.006676
